CustomerID,Recency,Frequency,Monetary,cluster,SegmentRecency,SegmentMonetary,SegmentFrequency
16053,33,2,1511.95,Silver,Warm,High,Low
16054,145,1,783.9,Bronze,Cool,Medium,Low
16055,221,1,134.8,Bronze,Inactive,Low,Low
16056,45,1,650.75,Silver,Warm,Medium,Low
16057,16,7,2263.12,Silver,Active,High,High
16059,66,6,1453.16,Silver,Warm,High,High
16062,10,4,1153.62,Silver,Active,Medium,Medium
16063,260,1,335.32,Bronze,Inactive,Low,Low
16065,365,1,367.14,Bronze,Inactive,Low,Low
16066,17,5,1521.04,Silver,Active,High,Medium
16070,22,2,852.15,Silver,Active,Medium,Low
16071,45,1,326.24,Silver,Warm,Low,Low
16072,288,1,584.3199999999999,Bronze,Inactive,Medium,Low
16073,297,1,122.39999999999999,Bronze,Inactive,Low,Low
16076,3,10,2234.73,Silver,Active,High,High
16078,284,1,79.2,Bronze,Inactive,Low,Low
16079,17,3,1352.0,Silver,Active,High,Medium
16080,82,2,217.16,Silver,Warm,Low,Low
16081,56,5,2799.42,Silver,Warm,High,Medium
16083,101,2,1317.62,Silver,Cool,High,Low
16084,299,1,436.18,Bronze,Inactive,Medium,Low
16085,23,5,981.51,Silver,Active,Medium,Medium
16086,59,5,1121.39,Silver,Warm,Medium,Medium
16091,155,2,315.06,Bronze,Cool,Low,Low
16092,115,3,817.86,Silver,Cool,Medium,Medium
16093,107,1,17.0,Silver,Cool,Low,Low
16094,12,4,1078.23,Silver,Active,Medium,Medium
16096,264,1,320.62,Bronze,Inactive,Low,Low
16097,240,1,185.04999999999998,Bronze,Inactive,Low,Low
16098,88,7,2005.63,Silver,Warm,High,High
16099,50,3,731.9,Silver,Warm,Medium,Medium
16101,71,1,1290.7,Silver,Warm,High,Low
16102,42,3,1842.14,Silver,Warm,High,Medium
16103,7,6,1429.64,Silver,Active,High,High
16104,62,1,298.21,Silver,Warm,Low,Low
16105,249,1,336.96,Bronze,Inactive,Low,Low
16106,66,1,108.38,Silver,Warm,Low,Low
16107,18,7,3204.1600000000003,Silver,Active,High,High
16108,85,1,842.5,Silver,Warm,Medium,Low
16109,219,2,611.88,Bronze,Inactive,Medium,Low
16110,45,3,1320.95,Silver,Warm,High,Medium
16112,143,4,195.73999999999998,Silver,Cool,Low,Medium
16113,183,1,161.38,Bronze,Inactive,Low,Low
16114,171,1,135.75000000000003,Bronze,Cool,Low,Low
16115,10,8,1660.8799999999999,Silver,Active,High,High
16116,212,1,612.78,Bronze,Inactive,Medium,Low
16117,190,1,232.21,Bronze,Inactive,Low,Low
16119,8,2,423.36,Silver,Active,Medium,Low
16120,59,4,1309.14,Silver,Warm,High,Medium
16121,57,2,854.66,Silver,Warm,Medium,Low
16122,73,4,684.4200000000001,Silver,Warm,Medium,Medium
16123,52,1,307.78,Silver,Warm,Low,Low
16124,317,1,249.0,Bronze,Inactive,Low,Low
16125,367,1,289.35,Bronze,Inactive,Low,Low
16126,29,4,6287.77,Silver,Active,High,Medium
16127,39,1,656.25,Silver,Warm,Medium,Low
16128,18,5,1880.22,Silver,Active,High,Medium
16131,52,6,3506.54,Silver,Warm,High,High
16133,4,33,14589.04,Gold,Active,High,High
16134,22,2,618.09,Silver,Active,Medium,Low
16135,263,1,517.55,Bronze,Inactive,Medium,Low
16136,60,3,709.38,Silver,Warm,Medium,Medium
16139,19,3,635.41,Silver,Active,Medium,Medium
16140,66,2,725.18,Silver,Warm,Medium,Low
16141,88,1,620.4,Silver,Warm,Medium,Low
16142,250,1,535.34,Bronze,Inactive,Medium,Low
16143,3,6,2424.94,Silver,Active,High,High
16144,247,1,175.2,Bronze,Inactive,Low,Low
16145,9,11,3799.4900000000002,Silver,Active,High,High
16146,157,3,734.13,Bronze,Cool,Medium,Medium
16147,134,1,375.0,Silver,Cool,Low,Low
16148,296,1,76.32000000000001,Bronze,Inactive,Low,Low
16149,5,2,280.52,Silver,Active,Low,Low
16150,43,5,2053.02,Silver,Warm,High,Medium
16152,269,1,1829.04,Bronze,Inactive,High,Low
16153,50,5,1824.23,Silver,Warm,High,Medium
16156,9,9,3092.04,Silver,Active,High,High
16157,16,3,656.69,Silver,Active,Medium,Medium
16159,282,1,348.2,Bronze,Inactive,Low,Low
16160,65,2,1025.44,Silver,Warm,Medium,Low
16161,2,19,5533.67,Gold,Active,High,High
16162,252,1,37.4,Bronze,Inactive,Low,Low
16163,232,2,856.6,Bronze,Inactive,Medium,Low
16164,17,3,822.48,Silver,Active,Medium,Medium
16168,11,27,3787.6,Gold,Active,High,High
16169,8,4,1822.97,Silver,Active,High,Medium
16170,51,6,1885.05,Silver,Warm,High,High
16171,59,1,73.2,Silver,Warm,Low,Low
16172,95,5,1140.21,Silver,Cool,Medium,Medium
16173,16,6,1418.32,Silver,Active,High,High
16174,126,3,1009.5500000000001,Silver,Cool,Medium,Medium
16175,94,4,1037.59,Silver,Cool,Medium,Medium
16177,50,1,331.95,Silver,Warm,Low,Low
16178,138,1,197.9,Silver,Cool,Low,Low
16179,61,1,215.83,Silver,Warm,Low,Low
16180,100,8,10254.18,Silver,Cool,High,High
16181,73,1,305.54,Silver,Warm,Low,Low
16182,72,4,6617.65,Silver,Warm,High,Medium
16183,67,1,338.71000000000004,Silver,Warm,Low,Low
16184,64,6,1158.79,Silver,Warm,Medium,High
16185,17,2,529.41,Silver,Active,Medium,Low
16186,23,12,4006.94,Silver,Active,High,High
16187,32,15,6911.4400000000005,Gold,Warm,High,High
16188,45,4,981.86,Silver,Warm,Medium,Medium
16189,16,2,215.48,Silver,Active,Low,Low
16190,40,1,215.08,Silver,Warm,Low,Low
16191,3,13,5180.52,Silver,Active,High,High
16193,237,1,314.45,Bronze,Inactive,Low,Low
16198,75,1,400.68100000000004,Silver,Warm,Medium,Low
16200,4,2,1068.8700000000001,Silver,Active,Medium,Low
16201,3,4,1863.47,Silver,Active,High,Medium
16202,361,1,365.27,Bronze,Inactive,Low,Low
16203,59,4,592.9,Silver,Warm,Medium,Medium
16204,23,1,384.18,Silver,Active,Low,Low
16205,31,4,757.63,Silver,Warm,Medium,Medium
16206,55,4,537.0600000000001,Silver,Warm,Medium,Medium
16207,25,1,394.38,Silver,Active,Medium,Low
16208,45,2,664.26,Silver,Warm,Medium,Low
16209,89,5,2262.62,Silver,Warm,High,Medium
16210,2,18,21086.3,Gold,Active,High,High
16211,89,1,547.02,Silver,Warm,Medium,Low
16212,19,2,690.34,Silver,Active,Medium,Low
16213,79,1,159.0,Silver,Warm,Low,Low
16214,171,3,1062.75,Bronze,Cool,Medium,Medium
16215,81,1,242.35,Silver,Warm,Low,Low
16216,267,1,914.9300000000001,Bronze,Inactive,Medium,Low
16217,235,2,304.25,Bronze,Inactive,Low,Low
16218,30,7,3084.68,Silver,Warm,High,High
16221,37,3,860.86,Silver,Warm,Medium,Medium
16222,318,1,773.5500000000001,Bronze,Inactive,Medium,Low
16224,57,4,1295.3,Silver,Warm,High,Medium
16225,45,5,1096.32,Silver,Warm,Medium,Medium
16226,203,3,255.12,Bronze,Inactive,Low,Medium
16227,225,1,314.22,Bronze,Inactive,Low,Low
16229,87,2,1010.6,Silver,Warm,Medium,Low
16230,190,2,542.03,Bronze,Inactive,Medium,Low
16232,44,4,990.88,Silver,Warm,Medium,Medium
16233,71,3,536.6800000000001,Silver,Warm,Medium,Medium
16235,41,5,867.31,Silver,Warm,Medium,Medium
16236,78,1,432.2,Silver,Warm,Medium,Low
16239,57,2,414.2,Silver,Warm,Medium,Low
16240,24,2,3718.8,Silver,Active,High,Low
16241,10,13,2590.31,Silver,Active,High,High
16242,8,7,3579.86,Silver,Active,High,High
16243,34,2,409.1,Silver,Warm,Medium,Low
16244,212,2,1522.75,Bronze,Inactive,High,Low
16245,24,3,1413.66,Silver,Active,High,Medium
16247,170,1,114.56,Bronze,Cool,Low,Low
16248,62,1,152.94,Silver,Warm,Low,Low
16249,53,5,1800.07,Silver,Warm,High,Medium
16250,261,2,389.44,Bronze,Inactive,Medium,Low
16253,67,2,3683.86,Silver,Warm,High,Low
16255,17,8,2619.91,Silver,Active,High,High
16256,267,1,752.4300000000001,Bronze,Inactive,Medium,Low
16257,177,1,46.95,Bronze,Cool,Low,Low
16258,45,5,5203.51,Silver,Warm,High,Medium
16260,51,1,1035.45,Silver,Warm,Medium,Low
16261,17,4,728.54,Silver,Active,Medium,Medium
16265,9,9,5447.0,Silver,Active,High,High
16266,74,7,861.89,Silver,Warm,Medium,High
16268,71,2,667.65,Silver,Warm,Medium,Low
16270,353,1,1141.24,Bronze,Inactive,Medium,Low
16271,3,5,1404.64,Silver,Active,High,Medium
16272,117,1,411.7,Silver,Cool,Medium,Low
16274,373,1,351.75,Bronze,Inactive,Low,Low
16275,197,1,559.87,Bronze,Inactive,Medium,Low
16276,177,1,810.6000000000001,Bronze,Cool,Medium,Low
16278,100,1,566.38,Silver,Cool,Medium,Low
16279,21,3,1502.78,Silver,Active,High,Medium
16281,72,1,2062.06,Silver,Warm,High,Low
16282,340,1,168.3,Bronze,Inactive,Low,Low
16283,6,5,1570.81,Silver,Active,High,Medium
16284,31,2,812.68,Silver,Warm,Medium,Low
16287,170,1,142.5,Bronze,Cool,Low,Low
16292,122,1,302.25,Silver,Cool,Low,Low
16293,22,10,2248.9900000000002,Silver,Active,High,High
16295,10,4,1328.55,Silver,Active,High,Medium
16297,269,1,301.9,Bronze,Inactive,Low,Low
16298,23,3,598.2,Silver,Active,Medium,Medium
16302,127,1,233.22,Silver,Cool,Low,Low
16303,26,3,5360.63,Silver,Active,High,Medium
16305,139,1,361.21999999999997,Silver,Cool,Low,Low
16306,214,6,632.27,Bronze,Inactive,Medium,High
16308,38,4,2560.0,Silver,Warm,High,Medium
16309,106,2,706.57,Silver,Cool,Medium,Low
16311,18,2,616.26,Silver,Active,Medium,Low
16313,3,2,274.15000000000003,Silver,Active,Low,Low
16315,331,1,226.37,Bronze,Inactive,Low,Low
16316,64,8,2938.91,Silver,Warm,High,High
16317,120,3,1341.65,Silver,Cool,High,Medium
16318,35,1,328.15,Silver,Warm,Low,Low
16319,218,1,404.40000000000003,Bronze,Inactive,Medium,Low
16320,172,2,1038.46,Bronze,Cool,Medium,Low
16321,72,5,373.65000000000003,Silver,Warm,Low,Medium
16322,1,2,326.75,Silver,Active,Low,Low
16323,196,1,207.50000000000003,Bronze,Inactive,Low,Low
16324,128,3,408.59000000000003,Silver,Cool,Medium,Medium
16325,47,3,594.24,Silver,Warm,Medium,Medium
16326,6,14,3039.2200000000003,Silver,Active,High,High
16327,14,6,3820.27,Silver,Active,High,High
16330,18,3,251.91,Silver,Active,Low,Medium
16332,28,7,1582.8,Silver,Active,High,High
16333,8,22,26626.8,Gold,Active,High,High
16337,37,1,151.05,Silver,Warm,Low,Low
16338,157,1,214.79999999999998,Bronze,Cool,Low,Low
16339,284,1,94.05,Bronze,Inactive,Low,Low
16340,107,1,534.31,Silver,Cool,Medium,Low
16341,25,4,1971.87,Silver,Active,High,Medium
16342,75,4,322.41,Silver,Warm,Low,Medium
16343,16,2,328.58,Silver,Active,Low,Low
16344,158,1,101.10000000000001,Bronze,Cool,Low,Low
16345,44,1,565.46,Silver,Warm,Medium,Low
16347,11,2,847.45,Silver,Active,Medium,Low
16348,32,7,1415.65,Silver,Warm,High,High
16349,291,1,53.5,Bronze,Inactive,Low,Low
16350,21,4,1116.47,Silver,Active,Medium,Medium
16351,333,1,153.9,Bronze,Inactive,Low,Low
16352,18,2,494.44,Silver,Active,Medium,Low
16353,4,23,6675.71,Gold,Active,High,High
16354,63,2,395.8,Silver,Warm,Medium,Low
16356,198,3,211.77,Bronze,Inactive,Low,Medium
16357,33,3,658.88,Silver,Warm,Medium,Medium
16358,1,4,2027.5,Silver,Active,High,Medium
16359,7,9,1750.92,Silver,Active,High,High
16360,5,6,3450.41,Silver,Active,High,High
16361,10,4,891.21,Silver,Active,Medium,Medium
16362,32,5,709.99,Silver,Warm,Medium,Medium
16363,53,1,109.36000000000001,Silver,Warm,Low,Low
16364,12,2,705.79,Silver,Active,Medium,Low
16365,18,9,1540.42,Silver,Active,High,High
16366,19,1,327.3,Silver,Active,Low,Low
16367,37,2,800.67,Silver,Warm,Medium,Low
16368,2,2,479.91,Silver,Active,Medium,Low
16369,18,3,1545.41,Silver,Active,High,Medium
16370,82,4,1301.91,Silver,Warm,High,Medium
16372,33,2,355.73,Silver,Warm,Low,Low
16374,66,2,466.73,Silver,Warm,Medium,Low
16376,9,2,974.96,Silver,Active,Medium,Low
16377,267,1,676.2,Bronze,Inactive,Medium,Low
16378,247,3,362.95,Bronze,Inactive,Low,Medium
16379,4,4,2157.4,Silver,Active,High,Medium
16380,61,1,1743.1499999999999,Silver,Warm,High,Low
16383,75,2,643.76,Silver,Warm,Medium,Low
16384,90,2,584.5,Silver,Cool,Medium,Low
16385,60,3,554.86,Silver,Warm,Medium,Medium
16386,29,2,302.57,Silver,Active,Low,Low
16387,323,1,94.36,Bronze,Inactive,Low,Low
16389,53,4,1382.07,Silver,Warm,High,Medium
16392,270,1,217.89,Bronze,Inactive,Low,Low
16393,2,13,3040.96,Silver,Active,High,High
16394,57,5,1555.34,Silver,Warm,High,Medium
16395,61,5,1482.06,Silver,Warm,High,Medium
16398,154,2,1705.8,Bronze,Cool,High,Low
16399,19,2,408.02,Silver,Active,Medium,Low
16400,95,1,303.93,Silver,Cool,Low,Low
16401,1,12,4098.32,Silver,Active,High,High
16402,265,2,293.45,Bronze,Inactive,Low,Low
16403,312,1,177.5,Bronze,Inactive,Low,Low
16404,70,1,443.05,Silver,Warm,Medium,Low
16405,302,2,167.25,Bronze,Inactive,Low,Low
16406,19,1,154.35,Silver,Active,Low,Low
16407,13,10,2079.68,Silver,Active,High,High
16409,36,5,2022.98,Silver,Warm,High,Medium
16411,19,2,211.7,Silver,Active,Low,Low
16412,54,1,135.99,Silver,Warm,Low,Low
16413,57,1,262.2,Silver,Warm,Low,Low
16414,22,2,126.25,Silver,Active,Low,Low
16415,44,1,200.27,Silver,Warm,Low,Low
16416,27,3,1051.4,Silver,Active,Medium,Medium
16418,45,3,631.12,Silver,Warm,Medium,Medium
16419,113,6,958.71,Silver,Cool,Medium,High
16422,17,51,34684.4,Gold,Active,High,High
16423,25,1,346.12,Silver,Active,Low,Low
16424,191,1,133.56,Bronze,Inactive,Low,Low
16425,302,1,302.7,Bronze,Inactive,Low,Low
16426,2,10,1863.76,Silver,Active,High,High
16427,263,2,241.06,Bronze,Inactive,Low,Low
16429,106,1,284.55,Silver,Cool,Low,Low
16430,57,1,300.85,Silver,Warm,Low,Low
16431,213,3,623.28,Bronze,Inactive,Medium,Medium
16432,64,1,287.4,Silver,Warm,Low,Low
16433,28,1,184.26,Silver,Active,Low,Low
16434,29,7,1511.8,Silver,Active,High,High
16438,6,5,798.35,Silver,Active,Medium,Medium
16440,8,5,3640.67,Silver,Active,High,Medium
16441,67,2,381.2,Silver,Warm,Low,Low
16442,2,3,609.3,Silver,Active,Medium,Medium
16444,46,4,654.67,Silver,Warm,Medium,Medium
16445,34,1,230.51,Silver,Warm,Low,Low
16446,1,2,168472.5,Platinum,Active,High,Low
16447,136,1,255.91,Silver,Cool,Low,Low
16448,198,1,182.99,Bronze,Inactive,Low,Low
16449,198,2,707.69,Bronze,Inactive,Medium,Low
16450,150,1,311.92,Bronze,Cool,Low,Low
16451,88,1,266.97,Silver,Warm,Low,Low
16454,45,2,6.9,Silver,Warm,Low,Low
16455,64,7,1841.18,Silver,Warm,High,High
16456,99,5,2158.18,Silver,Cool,High,Medium
16457,218,1,208.36,Bronze,Inactive,Low,Low
16458,3,18,3482.7400000000002,Gold,Active,High,High
16460,28,3,811.23,Silver,Active,Medium,Medium
16461,178,1,142.92,Bronze,Cool,Low,Low
16462,74,3,136.0,Silver,Warm,Low,Medium
16463,21,4,1422.4,Silver,Active,High,Medium
16464,20,3,1298.66,Silver,Active,High,Medium
16466,34,7,1595.96,Silver,Warm,High,High
16468,74,1,74.9,Silver,Warm,Low,Low
16469,24,4,625.42,Silver,Active,Medium,Medium
16470,52,4,752.77,Silver,Warm,Medium,Medium
16471,275,1,223.95000000000002,Bronze,Inactive,Low,Low
16473,165,3,316.11,Bronze,Cool,Low,Medium
16474,7,7,1810.65,Silver,Active,High,High
16475,88,4,544.3,Silver,Warm,Medium,Medium
16477,64,7,2494.46,Silver,Warm,High,High
16478,25,3,331.0,Silver,Active,Low,Medium
16479,10,2,300.83,Silver,Active,Low,Low
16480,76,1,769.29,Silver,Warm,Medium,Low
16482,16,1,220.62,Silver,Active,Low,Low
16483,192,1,139.35,Bronze,Inactive,Low,Low
16484,174,2,404.3,Bronze,Cool,Medium,Low
16485,77,1,363.65,Silver,Warm,Low,Low
16488,33,3,498.8,Silver,Warm,Medium,Medium
16491,47,1,731.5,Silver,Warm,Medium,Low
16493,80,4,1351.63,Silver,Warm,High,Medium
16494,297,1,826.53,Bronze,Inactive,Medium,Low
16495,3,3,648.26,Silver,Active,Medium,Medium
16496,9,3,1599.52,Silver,Active,High,Medium
16497,50,6,2965.69,Silver,Warm,High,High
16498,161,2,100.97,Bronze,Cool,Low,Low
16499,360,2,365.45,Bronze,Inactive,Low,Low
16500,5,6,400.86,Silver,Active,Medium,High
16503,107,4,1431.93,Silver,Cool,High,Medium
16504,25,1,465.88,Silver,Active,Medium,Low
16505,32,1,777.6,Silver,Warm,Medium,Low
16506,20,2,90.30000000000001,Silver,Active,Low,Low
16509,297,1,363.7,Bronze,Inactive,Low,Low
16510,372,1,248.1,Bronze,Inactive,Low,Low
16511,22,3,918.33,Silver,Active,Medium,Medium
16513,5,4,874.59,Silver,Active,Medium,Medium
16515,52,5,1624.14,Silver,Warm,High,Medium
16516,30,1,101.69999999999999,Silver,Warm,Low,Low
16517,277,1,162.7,Bronze,Inactive,Low,Low
16518,61,2,484.32,Silver,Warm,Medium,Low
16519,25,2,215.07999999999998,Silver,Active,Low,Low
16520,186,3,1046.57,Bronze,Inactive,Medium,Medium
16523,2,21,9418.470000000001,Gold,Active,High,High
16525,2,26,13027.45,Gold,Active,High,High
16526,172,1,290.36,Bronze,Cool,Low,Low
16527,81,1,228.06,Silver,Warm,Low,Low
16528,4,1,244.41,Silver,Active,Low,Low
16529,190,1,455.25,Bronze,Inactive,Medium,Low
16531,22,7,1244.59,Silver,Active,High,High
16532,18,3,6748.8,Silver,Active,High,Medium
16533,19,3,1082.81,Silver,Active,Medium,Medium
16535,5,1,593.75,Silver,Active,Medium,Low
16536,110,1,548.12,Silver,Cool,Medium,Low
16539,3,4,1388.81,Silver,Active,High,Medium
16542,54,1,119.62,Silver,Warm,Low,Low
16545,165,1,339.3,Bronze,Cool,Low,Low
16546,291,2,787.15,Bronze,Inactive,Medium,Low
16549,10,10,4034.9,Silver,Active,High,High
16550,109,5,2298.97,Silver,Cool,High,Medium
16551,96,3,922.12,Silver,Cool,Medium,Medium
16552,243,2,379.73,Bronze,Inactive,Low,Low
16553,163,12,5719.82,Silver,Cool,High,High
16554,42,3,837.1,Silver,Warm,Medium,Medium
16555,35,2,285.89,Silver,Warm,Low,Low
16556,67,7,3313.79,Silver,Warm,High,High
16557,24,2,281.85,Silver,Active,Low,Low
16558,1,20,8338.49,Gold,Active,High,High
16560,27,2,841.41,Silver,Active,Medium,Low
16561,6,2,511.12,Silver,Active,Medium,Low
16563,54,1,1077.74,Silver,Warm,Medium,Low
16565,364,1,173.7,Bronze,Inactive,Low,Low
16566,15,5,614.66,Silver,Active,Medium,Medium
16567,194,2,865.6,Bronze,Inactive,Medium,Low
16569,3,1,124.2,Silver,Active,Low,Low
16570,15,10,3738.4,Silver,Active,High,High
16571,27,3,1421.69,Silver,Active,High,Medium
16572,127,3,1009.6,Silver,Cool,Medium,Medium
16573,85,2,663.61,Silver,Warm,Medium,Low
16574,71,1,451.44,Silver,Warm,Medium,Low
16581,183,1,105.84,Bronze,Inactive,Low,Low
16582,113,1,313.62,Silver,Cool,Low,Low
16583,374,1,233.45,Bronze,Inactive,Low,Low
16584,80,2,936.08,Silver,Warm,Medium,Low
16586,249,1,463.95,Bronze,Inactive,Medium,Low
16587,232,1,225.15,Bronze,Inactive,Low,Low
16589,71,3,459.24,Silver,Warm,Medium,Medium
16591,69,1,213.5,Silver,Warm,Low,Low
16592,4,16,4113.68,Gold,Active,High,High
16593,51,3,330.03,Silver,Warm,Low,Medium
16594,75,1,181.09,Silver,Warm,Low,Low
16595,61,1,360.16,Silver,Warm,Low,Low
16596,16,2,250.15,Silver,Active,Low,Low
16597,4,1,90.04,Silver,Active,Low,Low
16598,286,1,145.04999999999998,Bronze,Inactive,Low,Low
16600,4,6,813.52,Silver,Active,Medium,High
16601,41,1,242.7,Silver,Warm,Low,Low
16602,36,1,528.08,Silver,Warm,Medium,Low
16603,75,2,482.47,Silver,Warm,Medium,Low
16607,18,14,3347.71,Silver,Active,High,High
16609,15,7,5493.46,Silver,Active,High,High
16610,219,1,75.66,Bronze,Inactive,Low,Low
16611,186,1,129.49,Bronze,Inactive,Low,Low
16612,33,4,1187.66,Silver,Warm,Medium,Medium
16613,70,1,618.59,Silver,Warm,Medium,Low
16614,183,1,506.19,Bronze,Inactive,Medium,Low
16616,15,2,500.42,Silver,Active,Medium,Low
16617,236,1,151.85,Bronze,Inactive,Low,Low
16618,31,5,2647.59,Silver,Warm,High,Medium
16619,264,1,226.21,Bronze,Inactive,Low,Low
16620,4,2,178.96,Silver,Active,Low,Low
16621,52,4,813.48,Silver,Warm,Medium,Medium
16623,246,1,129.45,Bronze,Inactive,Low,Low
16624,81,2,810.5699999999999,Silver,Warm,Medium,Low
16625,275,1,333.08,Bronze,Inactive,Low,Low
16626,1,17,4413.1,Gold,Active,High,High
16627,79,1,322.8,Silver,Warm,Low,Low
16628,30,5,2188.05,Silver,Warm,High,Medium
16629,74,2,408.63,Silver,Warm,Medium,Low
16633,17,6,2883.1,Silver,Active,High,High
16634,223,2,217.9,Bronze,Inactive,Low,Low
16637,32,4,1154.47,Silver,Warm,Medium,Medium
16638,23,10,1680.72,Silver,Active,High,High
16639,31,3,1257.51,Silver,Warm,High,Medium
16641,106,1,231.10000000000002,Silver,Cool,Low,Low
16642,5,2,688.33,Silver,Active,Medium,Low
16643,246,1,487.51,Bronze,Inactive,Medium,Low
16644,178,2,833.78,Bronze,Cool,Medium,Low
16647,170,2,214.06,Bronze,Cool,Low,Low
16648,43,1,290.65999999999997,Silver,Warm,Low,Low
16650,72,1,518.42,Silver,Warm,Medium,Low
16652,59,7,6773.97,Silver,Warm,High,High
16653,16,2,1212.66,Silver,Active,High,Low
16654,141,4,601.27,Silver,Cool,Medium,Medium
16655,18,6,3789.52,Silver,Active,High,High
16656,22,15,8625.8,Gold,Active,High,High
16657,10,4,874.43,Silver,Active,Medium,Medium
16658,368,1,123.24,Bronze,Inactive,Low,Low
16659,189,1,39.12,Bronze,Inactive,Low,Low
16660,16,4,1267.6499999999999,Silver,Active,High,Medium
16665,362,1,135.39999999999998,Bronze,Inactive,Low,Low
16666,19,1,118.98,Silver,Active,Low,Low
16667,68,2,567.1800000000001,Silver,Warm,Medium,Low
16668,15,6,306.71999999999997,Silver,Active,Low,High
16669,24,3,1348.88,Silver,Active,High,Medium
16670,17,11,4095.9,Silver,Active,High,High
16671,28,3,1692.27,Silver,Active,High,Medium
16672,2,20,8134.9400000000005,Gold,Active,High,High
16674,55,2,304.24,Silver,Warm,Low,Low
16676,34,4,1592.1200000000001,Silver,Warm,High,Medium
16678,3,12,3109.99,Silver,Active,High,High
16679,366,1,129.75,Bronze,Inactive,Low,Low
16680,43,1,183.7,Silver,Warm,Low,Low
16681,73,6,1770.34,Silver,Warm,High,High
16682,5,5,1028.0,Silver,Active,Medium,Medium
16684,4,28,66653.56,Gold,Active,High,High
16685,61,2,324.24,Silver,Warm,Low,Low
16686,47,7,2959.88,Silver,Warm,High,High
16688,1,4,1260.86,Silver,Active,High,Medium
16689,76,2,422.59999999999997,Silver,Warm,Medium,Low
16690,72,2,225.57999999999998,Silver,Warm,Low,Low
16692,256,2,1276.0,Bronze,Inactive,High,Low
16693,69,2,477.86,Silver,Warm,Medium,Low
16696,135,4,657.9000000000001,Silver,Cool,Medium,Medium
16697,241,1,112.75,Bronze,Inactive,Low,Low
16698,227,2,1998.0,Bronze,Inactive,High,Low
16700,9,13,5076.55,Silver,Active,High,High
16701,9,13,5398.3,Silver,Active,High,High
16705,1,20,14034.99,Gold,Active,High,High
16706,37,3,531.35,Silver,Warm,Medium,Medium
16708,46,1,656.63,Silver,Warm,Medium,Low
16709,85,5,3029.87,Silver,Warm,High,Medium
16710,19,10,2467.99,Silver,Active,High,High
16711,3,5,1651.03,Silver,Active,High,Medium
16712,9,11,3611.31,Silver,Active,High,High
16713,19,15,6910.78,Gold,Active,High,High
16714,219,3,1129.06,Bronze,Inactive,Medium,Medium
16715,78,1,301.71999999999997,Silver,Warm,Low,Low
16716,267,2,901.2,Bronze,Inactive,Medium,Low
16717,24,6,3843.08,Silver,Active,High,High
16718,369,1,606.0500000000001,Bronze,Inactive,Medium,Low
16719,15,7,1770.22,Silver,Active,High,High
16720,26,1,152.95,Silver,Active,Low,Low
16721,262,1,292.47,Bronze,Inactive,Low,Low
16722,17,13,4730.81,Silver,Active,High,High
16723,91,2,576.4,Silver,Cool,Medium,Low
16725,302,7,758.27,Bronze,Inactive,Medium,High
16726,26,5,1358.74,Silver,Active,High,Medium
16727,364,1,256.32,Bronze,Inactive,Low,Low
16728,46,4,1048.28,Silver,Warm,Medium,Medium
16729,38,21,7205.33,Gold,Warm,High,High
16730,52,3,743.11,Silver,Warm,Medium,Medium
16732,32,1,603.75,Silver,Warm,Medium,Low
16734,52,3,646.76,Silver,Warm,Medium,Medium
16735,79,5,2247.41,Silver,Warm,High,Medium
16737,53,1,417.59999999999997,Silver,Warm,Medium,Low
16738,298,1,3.75,Bronze,Inactive,Low,Low
16739,177,1,323.0,Bronze,Cool,Low,Low
